time,timestamp,open,high,low,close,volume,return_1h,return_4h,return_12h,return_24h,ema_9,ema_20,ema_50,ema_200,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,volatility_24h,volume_ma_24h,relative_volume,candle_range,body_size,upper_wick,lower_wick,price_vs_ema20,price_vs_ema50,ema20_vs_ema50,future_return_24h,target
2024-08-28T05:00:00+00:00,1724821200,59345.42,59499.99,59256.42,59297.92,161.63271756,-0.0008076386133150093,-0.0014354237800751068,-0.04255360717260692,-0.06118189787548933,59772.30258859525,60629.13020759854,61777.420740126276,62865.11450403185,24.313061344669663,-932.6441941421872,-795.623399444238,-137.0207946979492,60898.14200000001,63573.09415709779,58223.189842902226,0.08785004170070676,0.0062750045995961425,616.7987474225,0.26205098216466294,0.004107563975262534,0.0008010399015682169,0.002606668159692612,0.0006998559140017053,-0.021956610676095445,-0.04013603530902621,-0.018587544102207754,0.002642588475278762,0
2024-08-28T06:00:00+00:00,1724824800,59293.25,59371.72,59130.92,59200.9,109.62102466,-0.0016361450789504906,-0.002554063022461195,-0.0465220891865169,-0.05701995758247169,59658.022070876206,60493.10828306534,61676.380711101716,62828.65465822059,24.506675505239258,-930.0612987866916,-822.5109793127288,-107.55031947396287,60741.702000000005,63430.070927545785,58053.333072454225,0.08851806383514838,0.006234479130820824,612.54556491625,0.17895978836282633,0.004067505730487255,0.0015599425008741175,0.0013254866057779723,0.0011820766238351647,-0.02136124791304672,-0.04013660792933216,-0.01918517938948039,0.006509360499586947,0
2024-08-28T07:00:00+00:00,1724828400,59200.91,59281.84,58518.0,58609.07,332.82527972,-0.009996976397318336,-0.01729758079674104,-0.05636174586634479,-0.06833870280359622,59448.23165670097,60313.67606563054,61556.094016548705,62786.66874122338,15.57984369628872,-964.6501836359603,-850.9388201773751,-113.7113634585852,60551.23150000001,63278.89717402875,57823.565825971265,0.09009447393415089,0.0063432568189128735,621.8793515483334,0.5351926847086068,0.01303279509468409,0.010098095738424169,0.0013808442959424713,0.001553855060317451,-0.028262347394903742,-0.04787542263088407,-0.02018350856674167,0.016833401383096636,0
2024-08-28T08:00:00+00:00,1724832000,58609.01,59315.59,58547.44,59240.71,295.04898817,0.010777171519698259,-0.001771648733651987,-0.04226620638657219,-0.056863417501374025,59406.72732536078,60211.48882128477,61465.29464335072,62751.38556966893,23.1489929647029,-930.3693363396815,-866.8249234098364,-63.544412929845066,60392.230500000005,63030.31496213675,57754.14603786326,0.08736502825928057,0.006931153840457518,627.30186687625,0.4703461024900876,0.012966590035804672,0.010663275305106861,0.0012639956543396827,0.0010393190763581279,-0.016122817095025943,-0.0361925320013311,-0.02039859776709918,0.005522891268521235,0
2024-08-28T09:00:00+00:00,1724835600,59240.7,60236.98,59146.71,60200.0,409.51400983,0.0161930874900047,0.015212675250666496,-0.0037544555923548772,-0.039596694425832024,59565.381860288624,60210.39464782908,61415.67524557226,62725.9986485777,34.70719378831852,-816.3840646820245,-856.736751664274,40.352686982249566,60290.712,62783.212387639505,57798.211612360494,0.08268273188213487,0.007904629983733091,634.1696238545833,0.6457483840694057,0.018110797342192758,0.0159352159468439,0.0006142857142857675,0.001561295681063089,-0.00017263875930195738,-0.01979421769298062,-0.01962496696362659,-0.009784551495016558,0
2024-08-28T10:00:00+00:00,1724839200,60201.49,60225.53,59690.92,59766.92,229.43430019,-0.0071940199335548405,0.00956100329555798,0.004145822188649895,-0.04111651427810492,59605.6894882309,60168.15896708346,61351.01817711844,62696.55507993514,33.74259016755917,-752.3235348683957,-835.8541083050984,83.53057343670275,60187.505000000005,62580.40255064747,57794.60744935254,0.07951476143254209,0.007945399402678662,626.8456855445833,0.36601400548952473,0.008944914678554634,0.007271079051756385,0.0004022291930051084,0.0012716064337931418,-0.006668626296226998,-0.025820242665658855,-0.01928018874308013,-0.0013714944655003336,0
2024-08-28T11:00:00+00:00,1724842800,59767.47,60121.24,59674.51,59940.0,202.67308584,0.0028959163363277973,0.022708601245506888,0.008417951387323264,-0.039707471248899395,59672.55159058472,60146.42954164694,61295.684130956935,62669.12667117957,45.28872262229851,-679.7532219389977,-804.6339310318783,124.88070909288058,60100.090500000006,62387.55662192778,57812.62437807223,0.07612188610357505,0.007976317320536488,627.0214019666666,0.32323152798981236,0.007452952952952885,0.002878378378378359,0.003023690357023656,0.0015508842175508697,-0.0034321163071534544,-0.022117122113533227,-0.018749355776087606,0.0023148148148148806,0
2024-08-28T12:00:00+00:00,1724846400,59938.5,60173.69,59889.15,59957.29,257.64975375,0.0002884551217885445,0.01209607379790012,0.014586610878802642,-0.03946509436848944,59729.49927246778,60128.41625196628,61243.198086605684,62642.1432217151,55.109464308674106,-613.7704044365892,-766.4612257128206,152.69082127623142,60020.2295,62203.027380774736,57837.431619225266,0.07273540601089287,0.007978811618524435,624.2258802141666,0.41275083574170707,0.004745711488961574,0.0003133897479355867,0.003609235841046209,0.000823085899979778,-0.0028460129608133267,-0.020996749464115894,-0.01820254117139608,0.0062764677989948225,0
2024-08-28T13:00:00+00:00,1724850000,59957.35,60025.32,59321.96,59348.43,489.38156318,-0.010154895259608998,-0.014145681063122972,-0.0005848459394885985,-0.04631082861953095,59653.28541797423,60054.13184701711,61168.89345575841,62609.36995582739,49.05108000640868,-603.6499587644939,-733.8989723231552,130.24901355866132,59890.98049999999,61895.650319622204,57886.31068037778,0.06694396394536281,0.008162866990227542,613.1403687395833,0.7981558353203997,0.011851366582064607,0.010260086071358556,0.001145270397211875,0.0004460101134941761,-0.011751095641759135,-0.02976126185893968,-0.018224321967628354,0.021870839717242685,1
2024-08-28T14:00:00+00:00,1724853600,59351.22,59957.65,58930.78,59195.0,425.13651976,-0.002585241092308621,-0.009569173047565438,-0.0026534691299386903,-0.04263326554647451,59561.628334379384,59972.309766348815,61091.48586925808,62575.396125421146,51.08026530475159,-601.0810630525739,-707.3353904690391,106.25432741646523,59746.259,61482.62862825678,58009.889371743215,0.05812479834952624,0.00810883249565876,572.08348672,0.7431371987286156,0.0173472421657235,0.002639074246135673,0.010244615254666785,0.0044635526649210435,-0.012961144391089863,-0.03104337441254501,-0.01831967396085954,0.027712982515415208,1
2024-08-28T15:00:00+00:00,1724857200,59191.29,59191.29,58428.91,59005.54,764.5837407,-0.003200608159472873,-0.015589923256589922,-0.01064994028407773,-0.04348880476343242,59450.41066750351,59880.23645526798,61009.68407046365,62539.87516894929,45.819698626861424,-607.3320870611497,-687.3347297874612,80.00264272631159,59591.052,60952.34195441204,58229.762045587966,0.04568773024554214,0.008113392533858517,567.2167838858333,1.3479568348843003,0.012920481703921316,0.003148009491990074,0.0,0.009772472211931242,-0.014607431550832217,-0.03284960577977991,-0.018512595703514934,0.030419686015923153,1
2024-08-28T16:00:00+00:00,1724860800,59006.31,59240.0,57851.62,59198.67,1229.747734,0.0032730824936098024,-0.012652673261249858,-0.0024800386210661607,-0.0382724190315219,59400.062534002805,59815.32536429008,60938.663910837626,62506.62934637268,48.35631486262374,-589.902067842093,-667.8481973983876,77.94612955629464,59458.23099999999,60313.86758328078,58602.59441671921,0.02878109788637291,0.008178976224511641,594.88181656,2.0672135200084187,0.023452891762602054,0.0032493973259872322,0.0006981575768509959,0.019505336859763828,-0.010309320571851743,-0.02855320086084423,-0.018433921495081607,0.01875650246872107,0
2024-08-28T17:00:00+00:00,1724864400,59194.07,59267.84,58639.74,58657.28,432.79103245,-0.009145306811791487,-0.011645632411843132,-0.010803751632434966,-0.05289762020208488,59251.506027202246,59705.03532959579,60849.19787511851,62468.32736282669,40.030695680910895,-612.7113454585924,-656.8208270104286,44.10948155183621,59369.7515,60167.673785657214,58571.82921434278,0.026879758311173528,0.008145039125496934,600.42866776,0.7208034121098841,0.010707963274123836,0.009151293752454954,0.001257644404922915,0.00029902511674596697,-0.017548860390279697,-0.036022132610803004,-0.018803247790889488,0.03222174638851305,1
2024-08-28T18:00:00+00:00,1724868000,58657.28,59531.46,58590.0,59507.49,508.506148,0.014494535034696554,0.005278993158205791,0.0051788064032809444,-0.041584211676609084,59302.7028217618,59686.221488681906,60796.58188001582,62438.86629453986,51.47276424838363,-555.7763766913777,-636.6119369466185,80.83556025524081,59369.117999999995,60166.55745849331,58571.67854150668,0.026863779869302353,0.008789913353333198,606.0235101254167,0.8390865032525958,0.015820865575072972,0.014287445160264685,0.000402806436635139,0.0011306139781731483,-0.0029945184034777528,-0.021203361112634433,-0.018263533195422954,-0.005692056579768345,0
2024-08-28T19:00:00+00:00,1724871600,59504.99,59843.66,58802.94,58904.42,615.52649004,-0.010134354515708877,-0.0017137373880486972,0.005039322412043079,-0.05160644846342799,59223.04625740944,59611.76420404554,60722.37945334854,62403.69767469369,46.74404826917412,-552.9437216550505,-619.8782938883048,66.93457223325436,59342.357,60165.34499423617,58519.36900576384,0.027736949991257198,0.008941508618484783,615.8932272270832,0.9994045442117713,0.017667944103345747,0.010195669527006627,0.005749483655046694,0.0017227909212924248,-0.0118658491908471,-0.029938870474356727,-0.018290048237590173,0.005929775728205078,0
2024-08-28T20:00:00+00:00,1724875200,58907.69,59613.13,58637.86,59315.64,782.30033428,0.006981139955201998,0.0019758889853438433,0.0012648396685319696,-0.041054826692516255,59241.56500592755,59583.56189889835,60667.21320027605,62372.97073265694,50.90247255772393,-511.6191774339386,-598.2264705974316,86.60729316349295,59353.3745,60168.29624284859,58538.452757151405,0.02745999699978621,0.009121645655334932,637.53545365375,1.2270695375395906,0.01644203788410606,0.006877612717320374,0.005015371999695156,0.004549053167090531,-0.004496574061029768,-0.022278478423167436,-0.017862223171523084,0.003760559609573333,0
2024-08-28T21:00:00+00:00,1724878800,59319.29,59507.1,59082.55,59130.0,224.78231383,-0.003129697327719949,0.008059016715401768,-0.017774086378737564,-0.021461809953088773,59219.25200474204,59540.3655275747,60606.93032967699,62340.702367157865,54.37698187971681,-488.22086868595215,-576.2253502151357,88.00448152918352,59340.7165,60161.53346979676,58519.89953020324,0.027664545297384824,0.007917598278839645,578.0151556691667,0.3888865397824562,0.007179942499577129,0.0032012514797903073,0.0031762218839844016,0.0008024691358024199,-0.006892223854162438,-0.024369000733795443,-0.017598066694693326,0.006143412819211935,0
2024-08-28T22:00:00+00:00,1724882400,59130.0,59272.39,58842.77,59203.75,345.62333307,0.0012472518180279835,-0.0051042314169190695,-0.009422770991043161,-0.005316013935446451,59216.15160379364,59508.30690590092,60551.90365008181,62309.48891076824,49.657327226538605,-458.4418989411133,-552.6686599603313,94.22676101921797,59333.279500000004,60156.33956591514,58510.219434084865,0.02774362289935916,0.007329585530983346,450.59110095,0.7670442943531461,0.00725663492599713,0.0012456981187847053,0.0011593860186221213,0.004851550788590304,-0.005117888942505311,-0.02226443049375526,-0.017234747072720324,0.00011739121254983331,0
2024-08-28T23:00:00+00:00,1724886000,59202.83,59216.2,58988.66,59045.88,131.76250498,-0.0026665540611870986,0.002401517577119039,-0.014916916916916989,-0.006624535411048904,59182.09728303491,59464.26624819607,60492.84389909821,62277.01519026309,37.43193915687314,-442.4800064180454,-530.6309292518741,88.15092283382876,59303.538,60122.80291009288,58484.27308990712,0.027629545815390743,0.0073434899294749474,416.7134041108334,0.3161945444523188,0.003853613495132829,0.0026581024789537285,0.00022643408820387372,0.0009690769279752269,-0.007035927197853287,-0.02391958793525628,-0.01700329468090145,0.005395634716596653,0
2024-08-29T00:00:00+00:00,1724889600,59047.94,59258.03,58927.37,59221.72,149.61705847,0.0029780231914573463,-0.0015833935198203974,-0.01226823293714574,0.0021394260016323052,59190.02182642794,59441.166605510734,60442.99590305515,62246.614243096294,43.71054671637938,-410.9046204650076,-506.6856674945009,95.78104702949327,59297.33150000001,60117.12732609012,58477.53567390989,0.027650344639542978,0.007273608836994431,396.92690662499996,0.3769385646898258,0.005583424459809614,0.0029343963667383998,0.0006131196459676901,0.002035908447103524,-0.0036918287113562043,-0.020205416439217472,-0.016574778972757276,-0.0004294032662340852,0
2024-08-29T01:00:00+00:00,1724893200,59221.72,59341.41,58850.9,59012.6,229.87553301,-0.003531136886939512,-0.0019854557754100943,-0.00565861641158838,-0.006240152932245557,59154.53746114236,59400.350738319234,60386.90194607259,62214.434996896336,39.38969585472783,-398.1653338013566,-484.9816007558721,86.81626695451547,59283.06549999999,60112.68950981536,58453.44149018462,0.027988566475712098,0.007236811552077113,384.37887534624997,0.5980441375789115,0.008311953718358488,0.0035436500001695,0.002028210924446683,0.002740092793742304,-0.006527751663073844,-0.022758278729051007,-0.01633717206811469,0.0034743427674768235,0
2024-08-29T02:00:00+00:00,1724896800,59012.6,59202.94,58935.59,59141.93,151.72834524,0.002191565868983947,-0.0010441906129257106,-0.0008965284230086912,-0.003547618642452899,59152.01596891389,59375.739239431685,60338.07951681485,62183.862807872494,40.90471006086134,-373.3299914432064,-462.65127889333894,89.32128745013256,59280.117000000006,60111.38808452186,58448.84591547815,0.028045527795495188,0.007253337172396237,377.8527305854166,0.40155418489347294,0.004520481492572288,0.0021867734110131635,0.0010315862197936732,0.001302121861765452,-0.003937790795140339,-0.019824123114185466,-0.01594913668266451,0.0009820443803576495,0
2024-08-29T03:00:00+00:00,1724900400,59145.46,59214.78,59042.44,59160.26,132.06226401,0.00030993239483390056,0.0019371376969909981,0.0026221266681061284,-0.008055739108404292,59153.66477513112,59355.21740710486,60291.89051615544,62153.77720779416,47.58247490229435,-348.15540707208856,-439.7521045290889,91.59669745700035,59307.67649999999,60079.710897823126,58535.64210217685,0.026034889356123726,0.007176612093161171,369.99656464416665,0.356928351853772,0.0029131041682372003,0.0002501679336771493,0.0009215645773023444,0.0017413716572577064,-0.0032845875328478824,-0.018769199414176874,-0.01553564005095509,-0.0022379888120843683,0
2024-08-29T04:00:00+00:00,1724904000,59162.62,59232.96,59079.06,59212.11,171.20705024,0.0008764329298078799,-0.00016227154496695206,0.00022703212757990698,-0.0022535695419309,59165.353820104894,59341.58813023773,60249.54618218856,62124.5068873186,50.225713087137656,-320.3279645354778,-415.8672765303667,95.53931199488892,59306.246499999994,60078.908859031566,58533.58414096842,0.02605669401220906,0.007111339828476406,365.95963020749997,0.467830427478914,0.002599130481923401,0.0008358087560128826,0.00035212391519232376,0.0014111978107181952,-0.002181912117915741,-0.017218987493307525,-0.015069956696524445,-0.003427339441205546,0
2024-08-29T05:00:00+00:00,1724907600,59212.11,59484.97,59155.0,59454.62,105.00832941,0.0040956149003978926,0.007490264790909196,0.013593197638894994,0.002642588475278762,59223.20705608392,59352.35307021509,60218.37260641646,62097.94084863882,55.8424358487326,-275.52984899215517,-387.79979102272443,112.26994203056927,59268.9775,59922.908710703094,58615.04628929691,0.02206655954890036,0.007159491705730561,363.60028070125,0.2888015630996706,0.00554994716979103,0.004078909258859985,0.000510473366073125,0.0009605645448579199,0.0017230476045984044,-0.012683049596977525,-0.014381317506894753,-0.011239328415521,0
2024-08-29T06:00:00+00:00,1724911200,59454.63,59777.61,59380.0,59586.26,187.594402,0.0022141256642460583,0.007512943862332477,0.0013236989158844636,0.006509360499586947,59295.81764486714,59374.62992067079,60193.58387675307,62072.948999398635,55.12445230672414,-226.7904724383552,-355.59792730585065,128.80745486749544,59259.944500000005,59889.44943234893,58630.43956765108,0.02124554579523516,0.0071612289299620305,366.84917142375,0.5113665686416623,0.006672847062393253,0.0022090663183090306,0.0032113107954753082,0.0012524699486089138,0.003564318289005941,-0.010089511832300446,-0.013605336372047527,-0.0038044005446893348,0
2024-08-29T07:00:00+00:00,1724914800,59586.25,59709.09,59518.79,59595.66,77.68038235,0.0001577544890383198,0.007359670156960041,0.011734942810743387,0.016833401383096636,59355.786115893716,59395.68040441643,60170.13588158629,62048.29935761358,64.43759269858268,-185.26998684847058,-321.53233921437464,136.26235236590406,59242.7275,59809.64234487721,58675.81265512279,0.019138715207776692,0.0068184950677286065,356.21813403333334,0.21806970204029819,0.003193185544047933,0.0001578974039385333,0.0019033265174006465,0.001131961622708753,0.003366904701182616,-0.009547525083154929,-0.012871094037314013,-0.005549397389004507,0
2024-08-29T08:00:00+00:00,1724918400,59595.65,59654.99,59376.82,59567.89,114.95391138,-0.0004659735289449518,0.006008568179718621,0.004252672650923106,0.005522891268521235,59398.206892714974,59412.08131828153,60146.51839603389,62023.618667488074,51.24416027420965,-152.84362364445406,-287.79459610039055,134.9509724559365,59223.25749999999,59707.57222224603,58738.94277775395,0.01635555836306503,0.006474905509659242,348.7141725004167,0.32965081561135184,0.00466979777192038,0.00046602288581989456,0.0009961742811436917,0.003207600604956793,0.0026225083898974155,-0.009620314050830303,-0.012210799516548354,-0.0019223444040069593,0
2024-08-29T09:00:00+00:00,1724922000,59567.9,59791.97,59556.16,59610.97,102.80683919,0.0007232084265533789,0.002629736763938517,0.008134111280230005,-0.009784551495016558,59440.75951417199,59431.02309749281,60125.51649815022,61999.61221308521,68.9185208985995,-122.25996445447527,-254.68766977120748,132.42770531673222,59236.3845,59748.42274460272,58724.34625539728,0.017287964109380157,0.005518024053675627,335.93470705708336,0.30603220515863716,0.0039558155151643674,0.0007225180197537417,0.0030363538791601612,0.00019694361625046468,0.0030278277762776362,-0.008557872399583388,-0.011550726565131009,-0.0004915202688364761,0
2024-08-29T10:00:00+00:00,1724925600,59610.98,59858.96,59586.39,59684.95,138.46909675,0.0012410467402224068,0.0016562543109770456,0.008127863522158663,-0.0013714944655003336,59489.59761133759,59455.20661201731,60108.2393805757,61976.58074827839,62.06808660815216,-91.00359369931539,-221.95085455682909,130.9472608575137,59260.882000000005,59810.114154829804,58711.64984517021,0.01853607763818968,0.005331626160841228,332.1444902470833,0.4168941554532259,0.0045668129067713,0.0012393409058731538,0.002915475341773798,0.0004119966591243485,0.0038641424540311053,-0.007042119099440636,-0.01086428042624421,-0.0015350603460335677,0
2024-08-29T11:00:00+00:00,1724929200,59684.94,60494.07,59626.25,60078.75,410.92958656,0.0065979782172893575,0.008106127191141121,0.01749266841310515,0.0023148148148148806,59607.428089070076,59514.591696587086,60107.08293427862,61957.696860235825,77.290064259292,-34.06366112817341,-184.37341587109796,150.30975474292455,59314.5425,59960.010156293545,58669.07484370646,0.021764229448234956,0.005472071358269475,340.82184444374997,1.2057020207453892,0.014444707987433155,0.006554896698083726,0.006912926783596525,0.0009768845057529047,0.009479327461222598,-0.0004713743022530803,-0.009857261553340768,-0.011296673116534595,0
2024-08-29T12:00:00+00:00,1724932800,60078.74,60524.42,59996.39,60333.61,460.93234209,0.004242098911844794,0.012854576517650651,0.018775037266732575,0.0062764677989948225,59752.66447125607,59592.59343976926,60115.966348620634,61941.53679197477,79.43294188748422,31.266299275164783,-141.2454728418454,172.5117721170102,59371.2895,60157.97515860297,58584.60384139703,0.026500541430988057,0.005536784847567058,349.29195229125,1.3196191296891402,0.008751838320299396,0.004224345269576984,0.0031625821826341514,0.0013649108680882603,0.012434709037788316,0.0036203967863914777,-0.00870605499072008,-0.013097674745469412,0
2024-08-29T13:00:00+00:00,1724936400,60333.42,60699.99,60201.0,60646.43,1017.13109817,0.005184838102676004,0.017370292749807614,0.02768612126901715,0.021870839717242685,59931.41757700485,59692.95882645791,60136.76884475316,61928.65015722876,88.57992701257733,107.04873207806668,-91.586631857863,198.63536393592966,59470.74700000001,60371.973169220815,58569.520830779205,0.030308217558484837,0.005152433762399244,371.2815162491667,2.739514502217784,0.008227854467278584,0.005161227132413269,0.0008831517370436754,0.00218347559782164,0.01597292532129413,0.008475033910826824,-0.0073800110451723855,-0.016228160503429456,0
2024-08-29T14:00:00+00:00,1724940000,60648.6,60970.0,60465.11,60835.47,1276.37605886,0.0031170837261154105,0.01927655129140593,0.028635183194055447,0.027712982515415208,60112.22806160389,59801.7694144143,60164.16889005696,61917.77274272897,88.6521391309344,180.28261838143953,-37.2127818100025,217.49540019144203,59537.14600000001,60625.93413975906,58448.357860240954,0.03657508674530867,0.005115371942745709,406.74983037833334,3.1379879314830803,0.008299270146182801,0.003071727727261787,0.0022113743840558612,0.003016168034865153,0.017285451512686123,0.011157822377132254,-0.006023510044739333,-0.03929401712520675,-1
2024-08-29T15:00:00+00:00,1724943600,60835.46,61194.09,60754.24,60800.47,1054.59889694,-0.0005753222585442863,0.012012899735763582,0.0277248612497647,0.030419686015923153,60249.87644928311,59896.883755898656,60189.1218747606,61906.65530250282,96.71946942892512,232.81306926436082,16.79238840487017,216.02068085949065,59631.9485,60814.88225005621,58449.01474994379,0.0396744959643977,0.005045842335526561,418.83379522166666,2.517941266849912,0.007234319076809744,0.0005754889723713971,0.005898474140084729,0.0007603559643536177,0.015085697075390092,0.010157119861483821,-0.004855331158843401,-0.04465458901880204,-1
2024-08-29T16:00:00+00:00,1724947200,60800.47,60984.69,60228.32,60309.03,1009.80057552,-0.008082832254421746,-0.0004074014467226883,0.018525264510925288,0.01875650246872107,60261.707159426485,59936.1357791464,60193.824154181755,61890.75853332369,75.64468780762184,232.1130741525194,59.85652555440002,172.25654859811937,59681.618,60891.739814374574,58471.49618562543,0.040552580674825936,0.005370977756358019,409.66933028500006,2.4649162162505522,0.012541571303667173,0.008148696803778843,0.0030546006128767313,0.001338273887011599,0.0062215258959577024,0.0019139147152895664,-0.004280976971579364,-0.029297934322604746,-1
